Código,Instituição executora,Estado,Estratégia do trecho,Maré inicial,Data,Ponto - Lat,Ponto - Long,Espécies - Classe,Espécies - Ordem,Espécies - Espécie,Espécie ameaçada,Caracterização do ambiente,Condição,Cidade
234573,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-02-22,-50.728,-3.609.166,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Caiçara do Norte
234572,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-02-17,-508.194,-3.640.415,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Guamaré
234546,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário 15,Indeterminado,2023-02-16,-44.028.339,-377.749.825,Reptilia,Testudines,Chelonia mydas,Não,Água,Vivo,Fortim
234273,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-02-16,-494.533,-3.715.815,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Grossos
233937,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-01-15,-494.472,-3.692.549,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Arenoso,Morto,Areia Branca
233926,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-01-15,-49.916,-3.684.333,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
233925,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-01-15,-497.765,-3.685.358,Reptilia,Testudines,Chelonia mydas,Não,Água,Morto,Porto do Mangue
233924,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-01-15,-496.599,-3.686.313,Reptilia,Testudines,Chelonia mydas,Não,Água,Morto,Porto do Mangue
233923,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-01-10,-493.605,-371.271,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
233922,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-01-10,-49.494,-3.704.871,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
233917,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-01-14,-489.498,-3.721.105,Reptilia,Testudines,Chelonia mydas,Não,Água,Morto,Grossos
233915,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2023-01-11,-474.545,-3.728.429,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
233912,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-01-10,-492.829,-3.711.633,Aves,Charadriiformes,Himantopus mexicanus,Não,Outros,Vivo,Areia Branca
233911,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-01-11,-491.017,-371.947,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Grossos
233909,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário 15,Vazante,2023-01-06,-487.576,-3.722.615,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Tibau
233899,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-02-05,-508.954,-3.638.232,Aves,Charadriiformes,Calidris minutilla,Não,Arenoso,Morto,Guamaré
233818,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-01-20,-508.985,-3.638.142,Aves,Charadriiformes,Thalasseus acuflavidus,Não,Outros,Vivo,Guamaré
233788,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-02-12,-509.254,-3.626.416,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Galinhos
233718,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2023-02-23,-465.746,-3.745.062,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
233715,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazia,2023-02-22,-49.463,-3.705.667,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
233603,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-02-21,-493.925,-3.701.012,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
233602,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-02-15,-483.828,-3.724.909,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Tibau
233601,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-02-14,-500.091,-3.683.558,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
233599,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-02-13,-493.615,-3.713.305,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
233598,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-02-13,-492.266,-3.710.437,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
233597,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-02-13,-499.005,-3.684.457,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
233596,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Cheia,2023-02-12,-480.046,-3.726.577,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
233595,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazia,2023-02-12,-500.037,-3.683.635,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
233590,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazia,2023-02-11,-504.549,-3.678.713,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
233577,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-01-30,-494.935,-369.151,Reptilia,Testudines,Chelonia mydas,Não,Água,Morto,Areia Branca
233576,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-01-25,-496.763,-368.618,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
233572,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-01-18,-499.881,-3.683.717,Reptilia,Testudines,Chelonia mydas,Não,Água,Morto,Porto do Mangue
233571,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-01-09,-492.594,-3.695.069,Reptilia,Testudines,Chelonia mydas,Não,Água,Morto,Areia Branca
233428,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-02-19,-508.794,-363.632,Aves,Charadriiformes,Calidris minutilla,Não,Arenoso,Morto,Guamaré
233390,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-02-18,-508.446,-363.978,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Guamaré
233377,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-02-19,-509.254,-3.626.416,Aves,Pelecaniformes,Egretta thula,Não,Água,Vivo,Galinhos
233347,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-01-26,-508.956,-3.628.599,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Galinhos
233346,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-01-20,-508.843,-3.628.889,Reptilia,Testudines,Eretmochelys imbricata,Não,Arenoso,Morto,Galinhos
233345,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-01-20,-50.779,-3.610.046,Reptilia,Testudines,Chelonia mydas,Não,Água,Morto,Caiçara do Norte
233343,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-01-20,-506.889,-3.608.422,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Caiçara do Norte
233341,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-01-19,-50.682,-3.608.326,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Caiçara do Norte
233340,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-01-19,-509.184,-3.612.663,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Galinhos
233339,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-01-18,-508.838,-362.889,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Galinhos
233250,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-02-18,-509.485,-3.623.769,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Galinhos
233148,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-02-16,-50.886.252,-363.592.529,Aves,Charadriiformes,Calidris pusilla,Não,Arenoso,Vivo,Guamaré
233065,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-02-16,-509.186,-3.626.634,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Galinhos
233064,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-02-06,-506.676,-364.505,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Macau
232999,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário 15,Enchente,2023-02-15,-40.533,-3.818.255,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Vivo,Cascavel
232885,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazia,2023-02-05,-492.376,-3.710.119,Mammalia,Cetacea,Sotalia guianensis,Não,Arenoso,Morto,Areia Branca
232884,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-02-05,-498.843,-3.684.604,Reptilia,Testudines,Caretta caretta,Não,Arenoso,Morto,Porto do Mangue
232878,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2023-01-30,-467.622,-3.740.123,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
232877,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2023-01-30,-469.461,-3.733.293,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
232876,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2023-01-24,-467.565,-3.740.441,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
232874,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-01-23,-499.129,-3.684.353,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
232873,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-01-24,-509.635,-361.735,Reptilia,Testudines,Caretta caretta,Não,Arenoso,Morto,Galinhos
232872,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-01-23,-501.293,-3.682.518,Mammalia,Cetacea,Sotalia guianensis,Não,Arenoso,Morto,Porto do Mangue
232871,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2023-01-22,-466.773,-3.742.443,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
232870,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2023-01-22,-467.094,-3.741.715,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
232869,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-01-17,-49.065,-3.719.856,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Grossos
232866,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-01-16,-503.132,-3.680.894,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
232864,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-01-23,-506.766,-3.644.741,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Macau
232862,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-01-14,-500.138,-3.683.533,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
232861,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Cheia,2023-01-14,-496.015,-3.686.811,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
232839,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário 15,Enchente,2023-01-25,-41.862.065,-380.756.126,Aves,Charadriiformes,Anous stolidus,Não,Arenoso,Vivo,Beberibe
232832,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-02-13,-491.455,-3.718.567,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Grossos
232831,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-02-12,-49.235,-3.717.498,Mammalia,Cetacea,Sotalia guianensis,Não,Arenoso,Morto,Grossos
232830,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2023-02-04,-470.191,-3.732.538,Aves,Charadriiformes,Himantopus mexicanus,Não,Arenoso,Vivo,Icapuí
232826,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2023-01-26,-463.292,-3.749.076,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
232825,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2023-01-23,-466.002,-374.451,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
232824,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2023-01-15,-476.197,-3.727.781,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
232823,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2023-01-03,-480.633,-3.726.379,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
232281,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-01-14,-509.641,-3.617.403,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Galinhos
232272,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-02-09,-509.249,-3.627.189,Aves,Charadriiformes,Calidris pusilla,Não,Outros,Morto,Galinhos
232269,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-01-22,-49.866,-3.684.752,Reptilia,Testudines,Eretmochelys imbricata,Não,Arenoso,Morto,Porto do Mangue
232267,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-01-19,-494.811,-3.705.279,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
232266,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-01-13,-50.076,-3.683.033,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
232265,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-01-13,-500.751,-3.683.025,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
232264,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-01-13,-500.633,-3.683.129,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
232263,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-01-13,-497.799,-3.685.325,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
232262,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-01-13,-493.749,-3.707.104,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
232260,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-01-06,-501.781,-3.682.109,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
232257,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2023-01-31,-466.092,-374.428,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
232255,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2023-01-27,-468.302,-3.737.089,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
232157,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-01-12,-484.628,-3.724.474,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Tibau
232156,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-01-10,-491.361,-371.872,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Grossos
232151,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário 15,Vazante,2023-01-05,-488.168,-3.722.193,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Tibau
232149,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2023-01-01,-471.126,-3.731.434,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
232144,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-12-14,-49.499,-3.714.963,Aves,Procellariiformes,Puffinus puffinus,Não,Arenoso,Morto,Grossos
232142,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-12-16,-498.562,-3.684.805,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
232141,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-12-16,-498.299,-368.499,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
232140,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2022-12-21,-474.265,-3.728.586,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
232092,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-02-02,-509.037,-3.663.531,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Macau
231862,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-01-04,-500.157,-3.683.523,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
231806,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2022-12-21,-475.495,-3.727.997,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
231041,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2022-12-21,-476.141,-3.727.794,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
231040,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-12-15,-487.296,-3.722.811,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Tibau
231039,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-12-15,-486.804,-3.723.147,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Tibau
231037,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2022-12-15,-462.674,-3.749.929,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
231035,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2022-12-14,-467.123,-3.741.639,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
231032,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2022-12-14,-48.006,-3.726.571,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
230929,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2023-01-13,-464.456,-3.748.029,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
230548,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-01-21,-509.037,-3.628.394,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Galinhos
230547,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2023-01-21,-508.903,-3.628.748,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Galinhos
230090,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-01-14,-507.259,-3.609.155,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Caiçara do Norte
230018,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-01-12,-50.689,-3.608.412,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Caiçara do Norte
229968,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2023-01-15,-509.102,-3.628.159,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Galinhos
